grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
,0x800E72DA,,,0xA01B4888,,N_fam_0001,N_lookup_ax_X_Y_0E72DA,N_fam_unkX_unkY_0E72DA,8,hub=map_interp_N;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E7342,,,0xA01B4888,,N_fam_0001,N_lookup_ax_X_Y_0E7342,N_fam_unkX_unkY_0E7342,8,hub=map_interp_N;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E73AA,,,0xA01B4888,,N_fam_0001,N_lookup_ax_X_Y_0E73AA,N_fam_unkX_unkY_0E73AA,8,hub=map_interp_N;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E7412,,,0xA01B4888,,N_fam_0001,N_lookup_ax_X_Y_0E7412,N_fam_unkX_unkY_0E7412,8,hub=map_interp_N;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019C4A0,0x800EBA3E,0xD0001CBC,0xD0001CB4,,,N_fam_0017,N_lookup_D0001CBC_x_D0001CB4_19C4A0,N_fam_D0001CBC_D0001CB4_19C4A0,1,hub=map_interp_N;d4=ld.hu_abs;d5=ld.hu_abs;RE_not_OEM
0xA01C4918,0x800ED996,,,0xA01A3470,0xA01A7648,N_fam_0003,N_lookup_ax_X_Y_1C4918,N_fam_unkX_unkY_1C4918,2,hub=map_interp_N;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C4918,0x800EDA16,,,0xA01A3470,0xA01A7648,N_fam_0003,N_lookup_ax_X_Y_1C4918,N_fam_unkX_unkY_1C4918,2,hub=map_interp_N;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800EEB7C,,,0xA01A444C,,N_fam_0005,N_lookup_ax_X_Y_0EEB7C,N_fam_unkX_unkY_0EEB7C,2,hub=map_interp_N;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800EEF84,,,0xA01A444C,,N_fam_0005,N_lookup_ax_X_Y_0EEF84,N_fam_unkX_unkY_0EEF84,2,hub=map_interp_N;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019A678,0x800F3ED0,0xD0001D50,,,,N_fam_0023,N_lookup_unresolved_0F3ED0,N_fam_D0001D50_unkY_19A678,1,hub=map_interp_N;d4=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
0xA019C52C,0x800F98A0,,,0xA01AF84C,0xA01AA828,N_fam_0011,N_lookup_ax_X_Y_19C52C,N_fam_unkX_unkY_19C52C,1,hub=map_interp_N;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800FA7D0,0xD00027C8,0xD00027C2,0xA01A347C,,N_fam_0018,N_lookup_D00027C8_x_D00027C2,N_fam_D00027C8_D00027C2_0FA7D0,1,hub=map_interp_N;ram_pair_from_lea_fallback_not_d4d5;RE_not_OEM
0xA019B3E0,0x800FB0F8,0xD000274C,0xD000277E,0xA01ABBC8,0xA01A570C,N_fam_0008,N_lookup_D000274C_x_D000277E_19B3E0,N_fam_D000274C_D000277E_19B3E0,1,hub=map_interp_N;d4=ld.hu_bo+a14;d5=ld.hu_bo;RE_not_OEM
,0x800FC3BE,,,0xA01A63D4,,N_fam_0014,N_lookup_ax_X_Y_0FC3BE,N_fam_unkX_unkY_0FC3BE,1,hub=map_interp_N;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01ECC48,0x80103CEC,,,,,N_fam_0031,N_lookup_unresolved_103CEC,N_fam_unkX_unkY_1ECC48,1,hub=map_interp_N;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01EBC78,0x80103D8C,0xD0010000,0xD0012975,,,N_fam_0019,N_lookup_D0010000_x_D0012975_1EBC78,N_fam_D0010000_D0012975_1EBC78,1,hub=map_interp_N;ram_pair_from_lea_fallback_not_d4d5;d4=ld.hu_bo/indirect;RE_not_OEM
0xA01EBC6C,0x80104930,0xD00026C0,,,,N_fam_0024,N_lookup_unresolved_104930,N_fam_D00026C0_unkY_1EBC6C,1,hub=map_interp_N;d4=ld.hu_abs;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D0ACC,0x80116446,,,,,N_fam_0032,N_lookup_unresolved_116446,N_fam_unkX_unkY_1D0ACC,1,hub=map_interp_N;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C8AB8,0x8011B130,,,,,N_fam_0033,N_lookup_unresolved_11B130,N_fam_unkX_unkY_1C8AB8,1,hub=map_interp_N;static_miss_indirect_d4d5;RE_not_OEM
0xA01D0ACC,0x801359F2,,,,,N_fam_0034,N_lookup_unresolved_1359F2,N_fam_unkX_unkY_1D0ACC,1,hub=map_interp_N;static_miss_indirect_d4d5;RE_not_OEM
,0x8013E6F2,,,0xA01B6850,,N_fam_0015,N_lookup_ax_X_Y_13E6F2,N_fam_unkX_unkY_13E6F2,1,hub=map_interp_N;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019C52C,0x801474DC,,,,,N_fam_0035,N_lookup_unresolved_1474DC,N_fam_unkX_unkY_19C52C,1,hub=map_interp_N;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C8AB8,0x8014C6E4,,,,,N_fam_0036,N_lookup_unresolved_14C6E4,N_fam_unkX_unkY_1C8AB8,1,hub=map_interp_N;static_miss_indirect_d4d5;RE_not_OEM
