grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
0xA01C7920,0x800FA92E,,,,,B_fam_0062,B_lookup_unresolved_0FA92E,B_fam_unkX_unkY_1C7920,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CBF18,0x800FFB58,0xD0002D18,,0xA01AA8C8,0xA01A4700,B_fam_0017,B_lookup_ax_X_Y_1CBF18,B_fam_D0002D18_unkY_1CBF18,1,hub=interp_2d_B;d4=ld.hu_bo+a14;static_miss_indirect_d4d5;RE_not_OEM
0xA01C8F18,0x800FFB84,0xD0002D18,0xD0002D16,0xA01AA8C8,0xA01A06E0,B_fam_0016,B_lookup_D0002D18_x_D0002D16_1C8F18,B_fam_D0002D18_D0002D16_1C8F18,1,ram_y=a15_at_call;hub=interp_2d_B;d4=ld.hu_bo+a14;RE_not_OEM
0xA01EDC04,0x80103E54,,,,,B_fam_0063,B_lookup_unresolved_103E54,B_fam_unkX_unkY_1EDC04,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01F4C7C,0x8010498E,0xD00026C2,,,,B_fam_0040,B_lookup_unresolved_10498E,B_fam_D00026C2_unkY_1F4C7C,1,hub=interp_2d_B;d4=ld.hu_abs;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01E8C44,0x80104A4A,,,,,B_fam_0064,B_lookup_unresolved_104A4A,B_fam_unkX_unkY_1E8C44,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D4454,0x801066CE,,0xD0001A36,,,B_fam_0035,B_lookup_unresolved_1066CE,B_fam_unkX_D0001A36_1D4454,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;d5=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
0xA01CC810,0x8010681A,,,,0xA01A4720,B_fam_0024,B_lookup_ax_X_Y_1CC810,B_fam_unkX_unkY_1CC810,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D0AA8,0x8010FED6,,,,0xA01B6818,B_fam_0025,B_lookup_ax_X_Y_1D0AA8,B_fam_unkX_unkY_1D0AA8,1,hub=interp_2d_B;static_miss_indirect_d4d5;RE_not_OEM
0xA019B7C0,0x8011639A,,,0xA01A91D0,,B_fam_0001,B_lookup_ax_X_Y_19B7C0,B_fam_unkX_unkY_19B7C0,4,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019B7C0,0x8011D3E2,,,0xA01A91D0,,B_fam_0001,B_lookup_ax_X_Y_19B7C0,B_fam_unkX_unkY_19B7C0,4,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C8A08,0x801244CE,,,,,B_fam_0065,B_lookup_unresolved_1244CE,B_fam_unkX_unkY_1C8A08,1,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019B7C0,0x80131374,,,0xA01A91D0,,B_fam_0001,B_lookup_ax_X_Y_19B7C0,B_fam_unkX_unkY_19B7C0,4,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C92EC,0x80140664,,,0xA01A88FC,0xA01A8934,B_fam_0002,B_lookup_ax_X_Y_1C92EC,B_fam_unkX_unkY_1C92EC,3,hub=interp_2d_B;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019B7C0,0x80141AD8,,,0xA01A91D0,,B_fam_0001,B_lookup_ax_X_Y_19B7C0,B_fam_unkX_unkY_19B7C0,4,hub=interp_2d_B;static_miss_indirect_d4d5;RE_not_OEM
