grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
,0x800E136C,,,0xA01B6864,0xA01B2A18,J_fam_0002,J_lookup_ax_X_Y_0E136C,J_fam_unkX_unkY_0E136C,3,hub=map_interp_J;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E139C,,,0xA01B6864,0xA01B2A18,J_fam_0002,J_lookup_ax_X_Y_0E139C,J_fam_unkX_unkY_0E139C,3,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800E3D12,,,0xA01B491C,0xA01B0A74,J_fam_0024,J_lookup_ax_X_Y_0E3D12,J_fam_unkX_unkY_0E3D12,1,hub=map_interp_J;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01815EC,0x800E4DBA,,,,,J_fam_0046,J_lookup_unresolved_0E4DBA,J_fam_unkX_unkY_1815EC,1,hub=map_interp_J;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01815EC,0x800E4DE8,,,,,J_fam_0047,J_lookup_unresolved_0E4DE8,J_fam_unkX_unkY_1815EC,1,hub=map_interp_J;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800E5DEA,,,,,J_fam_0048,J_lookup_unresolved_0E5DEA,J_fam_unkX_unkY_0E5DEA,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800E5DFE,,,,,J_fam_0049,J_lookup_unresolved_0E5DFE,J_fam_unkX_unkY_0E5DFE,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800E5E30,,,,,J_fam_0050,J_lookup_unresolved_0E5E30,J_fam_unkX_unkY_0E5E30,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800E5E42,,,,,J_fam_0051,J_lookup_unresolved_0E5E42,J_fam_unkX_unkY_0E5E42,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800E95E0,0xD000265C,0xD0002668,0xA01A9A64,,J_fam_0040,J_lookup_D000265C_x_D0002668,J_fam_D000265C_D0002668_0E95E0,1,hub=map_interp_J;d4=ld.hu_abs;d5=ld.hu_abs;RE_not_OEM
,0x800ED078,,,,,J_fam_0052,J_lookup_unresolved_0ED078,J_fam_unkX_unkY_0ED078,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800ED08C,,,,,J_fam_0053,J_lookup_unresolved_0ED08C,J_fam_unkX_unkY_0ED08C,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800ED0BA,,,,,J_fam_0054,J_lookup_unresolved_0ED0BA,J_fam_unkX_unkY_0ED0BA,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800ED0CC,,,,,J_fam_0055,J_lookup_unresolved_0ED0CC,J_fam_unkX_unkY_0ED0CC,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800ED376,,,0xA01A34E4,0xA01AAB08,J_fam_0001,J_lookup_ax_X_Y_0ED376,J_fam_unkX_unkY_0ED376,3,hub=map_interp_J;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800ED3CA,,,0xA01A34E4,0xA01AAB08,J_fam_0001,J_lookup_ax_X_Y_0ED3CA,J_fam_unkX_unkY_0ED3CA,3,hub=map_interp_J;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800ED3E2,,,0xA01A34E4,0xA01AAB08,J_fam_0001,J_lookup_ax_X_Y_0ED3E2,J_fam_unkX_unkY_0ED3E2,3,hub=map_interp_J;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800F0C36,,0xD00020AA,,,J_fam_0042,J_lookup_unresolved_0F0C36,J_fam_unkX_D00020AA_0F0C36,1,hub=map_interp_J;d4=ld.hu_bo/indirect;d5=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
0xA019C778,0x800F2156,,,0xA01B0B10,,J_fam_0037,J_lookup_ax_X_Y_19C778,J_fam_unkX_unkY_19C778,1,hub=map_interp_J;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800F6138,0xD00021EE,,0xA01B491C,0xA01A8B0C,J_fam_0021,J_lookup_ax_X_Y_0F6138,J_fam_D00021EE_unkY_0F6138,1,hub=map_interp_J;d4=ld.hu_abs;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800F6500,,,0xA01B6864,0xA01B5A78,J_fam_0030,J_lookup_ax_X_Y_0F6500,J_fam_unkX_unkY_0F6500,1,hub=map_interp_J;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800F8808,0xD0002836,0xD000283E,0xA01B491C,0xA01AAA00,J_fam_0004,J_lookup_D0002836_x_D000283E,J_fam_D0002836_D000283E_0F8808,2,hub=map_interp_J;d4=ld.hu_abs;d5=ld.hu_abs;RE_not_OEM
,0x800F8D5E,0xD0001606,,0xA01B491C,0xA01B1B04,J_fam_0025,J_lookup_ax_X_Y_0F8D5E,J_fam_D0001606_unkY_0F8D5E,1,hub=map_interp_J;d4=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
,0x800F94D4,,,0xA01B491C,0xA01B3A70,J_fam_0005,J_lookup_ax_X_Y_0F94D4,J_fam_unkX_unkY_0F94D4,2,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800F94E4,,,0xA01B491C,0xA01B3A70,J_fam_0005,J_lookup_ax_X_Y_0F94E4,J_fam_unkX_unkY_0F94E4,2,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x800F9580,,,0xA01B491C,0xA01AA9A8,J_fam_0022,J_lookup_ax_X_Y_0F9580,J_fam_unkX_unkY_0F9580,1,hub=map_interp_J;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800FF0BE,,,0xA01B5840,,J_fam_0039,J_lookup_ax_X_Y_0FF0BE,J_fam_unkX_unkY_0FF0BE,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
0xA01C8488,0x801007FE,,,,,J_fam_0056,J_lookup_unresolved_1007FE,J_fam_unkX_unkY_1C8488,1,hub=map_interp_J;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D44DC,0x80100910,,,,,J_fam_0057,J_lookup_unresolved_100910,J_fam_unkX_unkY_1D44DC,1,hub=map_interp_J;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x80100946,,,,,J_fam_0058,J_lookup_unresolved_100946,J_fam_unkX_unkY_100946,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x801013F0,,0xD0012975,,,J_fam_0043,J_lookup_unresolved_1013F0,J_fam_unkX_D0012975_1013F0,1,ram_y=a15_at_call;hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
0xA019E674,0x80103272,,,0xA01A9B4C,,J_fam_0033,J_lookup_ax_X_Y_19E674,J_fam_unkX_unkY_19E674,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
0xA019F654,0x8010659A,,0xD0001A54,0xA01AFA84,,J_fam_0041,J_lookup_ax_X_Y_19F654,J_fam_unkX_D0001A54_19F654,1,hub=map_interp_J;d4=ld.hu_bo/indirect;d5=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
,0x8010F488,,,0xA01B5928,0xA01ACB6C,J_fam_0029,J_lookup_ax_X_Y_10F488,J_fam_unkX_unkY_10F488,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x80111108,0xD00019E6,,0xA01A451C,0xA01B19E8,J_fam_0017,J_lookup_ax_X_Y_111108,J_fam_D00019E6_unkY_111108,1,hub=map_interp_J;d4=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
,0x8011113C,0xD00019E6,,0xA01B084C,0xA01B19E8,J_fam_0019,J_lookup_ax_X_Y_11113C,J_fam_D00019E6_unkY_11113C,1,hub=map_interp_J;d4=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
,0x80111184,,,0xA01B084C,0xA01B5AD8,J_fam_0020,J_lookup_ax_X_Y_111184,J_fam_unkX_unkY_111184,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x80111202,,,0xA01A24F0,0xA01A9B28,J_fam_0013,J_lookup_ax_X_Y_111202,J_fam_unkX_unkY_111202,1,hub=map_interp_J;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019F66C,0x80117B6C,,,0xA01ABB54,,J_fam_0035,J_lookup_ax_X_Y_19F66C,J_fam_unkX_unkY_19F66C,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x80130DD0,,,0xA01A168C,,J_fam_0006,J_lookup_ax_X_Y_130DD0,J_fam_unkX_unkY_130DD0,2,hub=map_interp_J;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x8013D46A,,,,,J_fam_0059,J_lookup_unresolved_13D46A,J_fam_unkX_unkY_13D46A,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x8014624A,,,0xA01B491C,0xA01AAA00,J_fam_0004,J_lookup_ax_X_Y_14624A,J_fam_unkX_unkY_14624A,2,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x801547F0,,,,,J_fam_0060,J_lookup_unresolved_1547F0,J_fam_unkX_unkY_1547F0,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x801548FE,,,,,J_fam_0061,J_lookup_unresolved_1548FE,J_fam_unkX_unkY_1548FE,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
,0x80154A0E,,,,,J_fam_0062,J_lookup_unresolved_154A0E,J_fam_unkX_unkY_154A0E,1,hub=map_interp_J;static_miss_indirect_d4d5;RE_not_OEM
