grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
0xA018DC30,0x8009300C,0xD0002BEC,,,,E_fam_0075,E_lookup_unresolved_09300C,E_fam_D0002BEC_unkY_18DC30,1,hub=map_interp_E;d4=ld.hu_bo+a14;static_miss_indirect_d4d5;RE_not_OEM
0xA019C690,0x80095550,,,0xA01B4290,0xA01A8934,E_fam_0026,E_lookup_ax_X_Y_19C690,E_fam_unkX_unkY_19C690,1,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C77B8,0x800956B2,,,0xA01A7630,,E_fam_0033,E_lookup_ax_X_Y_1C77B8,E_fam_unkX_unkY_1C77B8,1,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C77B8,0x80095742,,,,,E_fam_0095,E_lookup_unresolved_095742,E_fam_unkX_unkY_1C77B8,1,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C37BC,0x80096F00,0xD0000000,0xD00006CA,,,E_fam_0047,E_lookup_D0000000_x_D00006CA_1C37BC,E_fam_D0000000_D00006CA_1C37BC,1,hub=map_interp_E;ram_pair_from_lea_fallback_not_d4d5;RE_not_OEM
,0x8009A420,,,,,E_fam_0096,E_lookup_unresolved_09A420,E_fam_unkX_unkY_09A420,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01D79DC,0x8009AC58,,,,,E_fam_0097,E_lookup_unresolved_09AC58,E_fam_unkX_unkY_1D79DC,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01D0814,0x8009B6F6,,,0xA01B7914,,E_fam_0042,E_lookup_ax_X_Y_1D0814,E_fam_unkX_unkY_1D0814,1,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CBA7C,0x8009DFC0,,,,,E_fam_0098,E_lookup_unresolved_09DFC0,E_fam_unkX_unkY_1CBA7C,1,hub=map_interp_E;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CBA70,0x8009E5B6,,0xD0001710,,,E_fam_0065,E_lookup_unresolved_09E5B6,E_fam_unkX_D0001710_1CBA70,1,hub=map_interp_E;d4=ld.hu_bo/indirect;d5=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
0xA01CBA70,0x8009E5D6,0xD000172A,0xD0001738,,,E_fam_0048,E_lookup_D000172A_x_D0001738_1CBA70,E_fam_D000172A_D0001738_1CBA70,1,hub=map_interp_E;d4=ld.hu_abs;d5=ld.hu_abs;RE_not_OEM
0xA019DDFC,0x800A049A,0xD00019D2,,,,E_fam_0070,E_lookup_unresolved_0A049A,E_fam_D00019D2_unkY_19DDFC,1,hub=map_interp_E;d4=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
,0x800A0DB0,,,,,E_fam_0099,E_lookup_unresolved_0A0DB0,E_fam_unkX_unkY_0A0DB0,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800A57DA,,,,0xA01A14E4,E_fam_0030,E_lookup_ax_X_Y_0A57DA,E_fam_unkX_unkY_0A57DA,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800ADBA2,,,0xA01B8974,,E_fam_0043,E_lookup_ax_X_Y_0ADBA2,E_fam_unkX_unkY_0ADBA2,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800AF132,0xD0001FAE,,0xA01A76CC,0xA01B8968,E_fam_0014,E_lookup_ax_X_Y_0AF132,E_fam_D0001FAE_unkY_0AF132,1,hub=map_interp_E;d4=ld.hu_bo;static_miss_indirect_d4d5;RE_not_OEM
0xA01CB82C,0x800B1332,,,,,E_fam_0100,E_lookup_unresolved_0B1332,E_fam_unkX_unkY_1CB82C,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01CB838,0x800B134C,,,,,E_fam_0101,E_lookup_unresolved_0B134C,E_fam_unkX_unkY_1CB838,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01C77B8,0x800B1384,,,,,E_fam_0102,E_lookup_unresolved_0B1384,E_fam_unkX_unkY_1C77B8,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01CB388,0x800B3988,,,0xA01A2720,0xA01BB960,E_fam_0011,E_lookup_ax_X_Y_1CB388,E_fam_unkX_unkY_1CB388,1,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01D79D0,0x800B3DC8,,,,,E_fam_0103,E_lookup_unresolved_0B3DC8,E_fam_unkX_unkY_1D79D0,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01CD388,0x800B3DDC,,,,,E_fam_0104,E_lookup_unresolved_0B3DDC,E_fam_unkX_unkY_1CD388,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA019EBC8,0x800B650C,,,0xA01A7BC8,,E_fam_0035,E_lookup_ax_X_Y_19EBC8,E_fam_unkX_unkY_19EBC8,1,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C77B8,0x800BA17A,,,,,E_fam_0105,E_lookup_unresolved_0BA17A,E_fam_unkX_unkY_1C77B8,1,hub=map_interp_E;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800BCDF2,,,0xA01A891C,0xA01BC7CC,E_fam_0002,E_lookup_ax_X_Y_0BCDF2,E_fam_unkX_unkY_0BCDF2,2,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800BCE1A,,,0xA01A891C,0xA01BC7CC,E_fam_0002,E_lookup_ax_X_Y_0BCE1A,E_fam_unkX_unkY_0BCE1A,2,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800BCF1A,,,0xA01BC780,,E_fam_0045,E_lookup_ax_X_Y_0BCF1A,E_fam_unkX_unkY_0BCF1A,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800BCF34,,,0xA01BC780,0xA01BC790,E_fam_0007,E_lookup_ax_X_Y_0BCF34,E_fam_unkX_unkY_0BCF34,2,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800BCF4E,,,0xA01BC780,0xA01BC790,E_fam_0007,E_lookup_ax_X_Y_0BCF4E,E_fam_unkX_unkY_0BCF4E,2,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800BCFDE,,,0xA01BB7C0,,E_fam_0044,E_lookup_ax_X_Y_0BCFDE,E_fam_unkX_unkY_0BCFDE,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
,0x800BD282,,,0xA01BF7EC,,E_fam_0046,E_lookup_ax_X_Y_0BD282,E_fam_unkX_unkY_0BD282,1,hub=map_interp_E;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800BD498,0xD00024CC,0xD00024DA,0xA01BA7F4,,E_fam_0054,E_lookup_D00024CC_x_D00024DA,E_fam_D00024CC_D00024DA_0BD498,1,hub=map_interp_E;d4=ld.hu_abs;d5=ld.hu_abs;RE_not_OEM
0xA01C886C,0x800BEFCA,,,,,E_fam_0106,E_lookup_unresolved_0BEFCA,E_fam_unkX_unkY_1C886C,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01F5CB0,0x800C604A,,,,,E_fam_0107,E_lookup_unresolved_0C604A,E_fam_unkX_unkY_1F5CB0,1,hub=map_interp_E;static_miss_indirect_d4d5;RE_not_OEM
0xA01CBA94,0x800C66CA,0xD001481A,,0xA01AA914,,E_fam_0081,E_lookup_ax_X_Y_1CBA94,E_fam_D001481A_unkY_1CBA94,1,hub=map_interp_E;d4=ld.hu_bo;static_miss_indirect_d4d5;RE_not_OEM
0xA01CBA84,0x800C671C,0xD001481A,0xD0001976,0xA01AA914,,E_fam_0050,E_lookup_D001481A_x_D0001976_1CBA84,E_fam_D001481A_D0001976_1CBA84,1,hub=map_interp_E;d4=ld.hu_bo;d5=ld.hu_abs;RE_not_OEM
0xA019C3E8,0x800CE946,,,0xA01BC8F4,0xA01BD8C0,E_fam_0001,E_lookup_ax_X_Y_19C3E8,E_fam_unkX_unkY_19C3E8,4,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019C3E8,0x800CE9C0,,,0xA01BC8F4,0xA01BD8C0,E_fam_0001,E_lookup_ax_X_Y_19C3E8,E_fam_unkX_unkY_19C3E8,4,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019C3E8,0x800CEB4A,,,0xA01BC8F4,0xA01BD8C0,E_fam_0001,E_lookup_ax_X_Y_19C3E8,E_fam_unkX_unkY_19C3E8,4,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA019C3E8,0x800CEC40,,,0xA01BC8F4,0xA01BD8C0,E_fam_0001,E_lookup_ax_X_Y_19C3E8,E_fam_unkX_unkY_19C3E8,4,hub=map_interp_E;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C77A8,0x800CF0F8,,0xD0000492,0xA01A8910,0xA01BC7B0,E_fam_0019,E_lookup_ax_X_Y_1C77A8,E_fam_unkX_D0000492_1C77A8,1,ram_y=a15_at_call;hub=map_interp_E;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01C7798,0x800CF11E,,0xD0000492,0xA01A8910,,E_fam_0063,E_lookup_ax_X_Y_1C7798,E_fam_unkX_D0000492_1C7798,1,ram_y=a15_at_call;hub=map_interp_E;d4=ld.hu_bo/indirect;d5=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
