grid80,call_site,ram_x,ram_y,axis_x,axis_y,family_id,suggested_name,fam_label,cluster_n,notes
,0x8009AB60,,,,,F_fam_0143,F_lookup_unresolved_09AB60,F_fam_unkX_unkY_09AB60,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01876E8,0x8009AB6E,,,,,F_fam_0144,F_lookup_unresolved_09AB6E,F_fam_unkX_unkY_1876E8,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CF39C,0x800ADBF4,0xD0001FA4,,0xA01A565C,0xA01A6660,F_fam_0007,F_lookup_ax_X_Y_1CF39C,F_fam_D0001FA4_unkY_1CF39C,2,hub=map_interp_F;d4=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
0xA01CF39C,0x800ADC0C,0xD0001FA4,,0xA01A565C,0xA01A6660,F_fam_0007,F_lookup_ax_X_Y_1CF39C,F_fam_D0001FA4_unkY_1CF39C,2,hub=map_interp_F;d4=ld.hu_abs;static_miss_indirect_d4d5;RE_not_OEM
,0x800AE5B2,,,,,F_fam_0145,F_lookup_unresolved_0AE5B2,F_fam_unkX_unkY_0AE5B2,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
,0x800AEB56,,,,,F_fam_0146,F_lookup_unresolved_0AEB56,F_fam_unkX_unkY_0AEB56,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CE97C,0x800AF186,0xD0000318,,0xA01AC940,0xA01AC85C,F_fam_0015,F_lookup_ax_X_Y_1CE97C,F_fam_D0000318_unkY_1CE97C,2,hub=map_interp_F;d4=ld.hu_bo+a14;static_miss_indirect_d4d5;RE_not_OEM
0xA01CE97C,0x800AF19E,0xD0000318,,0xA01AC940,0xA01AC85C,F_fam_0015,F_lookup_ax_X_Y_1CE97C,F_fam_D0000318_unkY_1CE97C,2,hub=map_interp_F;d4=ld.hu_bo+a14;static_miss_indirect_d4d5;RE_not_OEM
0xA01CB388,0x800B38E0,,,0xA01A2720,,F_fam_0002,F_lookup_ax_X_Y_1CB388,F_fam_unkX_unkY_1CB388,3,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CB388,0x800B3920,,,0xA01A2720,,F_fam_0002,F_lookup_ax_X_Y_1CB388,F_fam_unkX_unkY_1CB388,3,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01CB388,0x800B3966,,,0xA01A2720,,F_fam_0002,F_lookup_ax_X_Y_1CB388,F_fam_unkX_unkY_1CB388,3,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01987C4,0x800B7602,0xD0001F24,,0xA01BD8D8,,F_fam_0091,F_lookup_ax_X_Y_1987C4,F_fam_D0001F24_unkY_1987C4,1,ram_x=a14_at_call;hub=map_interp_F;static_miss_indirect_d4d5;RE_not_OEM
0xA01C4B58,0x800BB608,,,0xA01A24C8,0xA01A1588,F_fam_0044,F_lookup_ax_X_Y_1C4B58,F_fam_unkX_unkY_1C4B58,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01EF848,0x800BB70C,,,,,F_fam_0147,F_lookup_unresolved_0BB70C,F_fam_unkX_unkY_1EF848,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01EF870,0x800BB75C,,,,,F_fam_0148,F_lookup_unresolved_0BB75C,F_fam_unkX_unkY_1EF870,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01F1880,0x800BB7AC,,,,,F_fam_0149,F_lookup_unresolved_0BB7AC,F_fam_unkX_unkY_1F1880,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
0xA01EF848,0x800BB8BC,,,,,F_fam_0150,F_lookup_unresolved_0BB8BC,F_fam_unkX_unkY_1EF848,1,hub=map_interp_F;d4=ld.hu_bo/indirect;static_miss_indirect_d4d5;RE_not_OEM
